entry_time,exit_time,side,size_btc,entry_price,exit_price,exit_reason,hold_min,gross_usd,fee_usd,net_usd,stoch_k_entry,stoch_d_entry,entry_hour
2025-10-08 16:56:00,2025-10-08 17:10:00,LONG,0.024,122987.7,123356.66,TP_FILLED,14.0,8.8551,0.8277,8.0274,92.06,90.83,16
2025-10-08 17:16:00,2025-10-08 17:25:00,LONG,0.024,123522.35,123892.91,TP_FILLED,9.0,8.8936,0.8313,8.0623,87.22,81.89,17
2025-10-08 17:53:00,2025-10-08 18:13:00,LONG,0.024,123921.21,123956.3,TIME_EXIT,20.0,0.8422,1.6659,-0.8236,90.86,86.61,17
2025-10-08 18:39:00,2025-10-08 18:44:00,LONG,0.024,123704.23,123518.67,SL_FILLED,5.0,-4.4534,0.8307,-5.284,82.06,59.16,18
2025-10-08 18:53:00,2025-10-08 18:58:00,LONG,0.024,123689.93,123504.39,SL_FILLED,5.0,-4.4528,0.8306,-5.2834,82.4,76.51,18
2025-10-08 19:23:00,2025-10-08 19:43:00,LONG,0.024,123441.05,123416.7,TIME_EXIT,20.0,-0.5845,1.6588,-2.2433,99.82,78.31,19
2025-10-08 20:18:00,2025-10-08 20:35:00,LONG,0.024,123524.75,123339.46,SL_FILLED,17.0,-4.4469,0.8295,-5.2764,83.4,77.99,20
2025-10-08 20:59:00,2025-10-08 21:05:00,SHORT,0.024,122878.69,123063.0,SL_FILLED,6.0,-4.4236,0.8264,-5.25,6.69,10.36,20
2025-10-08 22:07:00,2025-10-08 22:27:00,LONG,0.024,123264.67,123229.7,TIME_EXIT,20.0,-0.8393,1.6563,-2.4957,66.3,64.26,22
2025-10-08 23:17:00,2025-10-08 23:37:00,LONG,0.024,123223.58,123340.1,TIME_EXIT,20.0,2.7966,1.6573,1.1393,91.87,80.91,23
2025-10-09 00:13:00,2025-10-09 00:19:00,SHORT,0.024,123001.9,123186.4,SL_FILLED,6.0,-4.4281,0.8272,-5.2553,13.55,12.77,0
2025-10-09 00:31:00,2025-10-09 00:51:00,SHORT,0.024,122978.1,123007.3,TIME_EXIT,20.0,-0.7009,1.6531,-2.354,4.54,7.21,0
2025-10-09 01:00:00,2025-10-09 01:16:00,SHORT,0.024,122794.28,122425.9,TP_FILLED,16.0,8.8412,0.8239,8.0172,10.06,16.95,1
2025-10-09 01:33:00,2025-10-09 01:53:00,SHORT,0.024,122401.84,122380.1,TIME_EXIT,20.0,0.5217,1.6449,-1.1231,3.95,6.35,1
2025-10-09 02:03:00,2025-10-09 02:23:00,SHORT,0.024,122251.52,121997.4,TIME_EXIT,20.0,6.099,1.6405,4.4585,24.31,52.74,2
2025-10-09 02:37:00,2025-10-09 02:49:00,SHORT,0.024,121878.09,121512.45,TP_FILLED,12.0,8.7752,0.8178,7.9574,14.36,23.76,2
2025-10-09 02:57:00,2025-10-09 03:00:00,SHORT,0.024,121456.54,121638.73,SL_FILLED,3.0,-4.3724,0.8168,-5.1892,16.35,21.47,2
2025-10-09 03:45:00,2025-10-09 04:00:00,SHORT,0.024,121864.59,122047.38,SL_FILLED,15.0,-4.3871,0.8195,-5.2067,5.25,16.7,3
2025-10-09 04:04:00,2025-10-09 04:20:00,SHORT,0.024,121857.48,122040.27,SL_FILLED,16.0,-4.3869,0.8195,-5.2064,13.56,45.06,4
2025-10-09 04:37:00,2025-10-09 04:57:00,SHORT,0.024,121981.8,122060.0,TIME_EXIT,20.0,-1.8769,1.6402,-3.5171,16.31,14.54,4
2025-10-09 05:13:00,2025-10-09 05:33:00,SHORT,0.024,122033.7,121965.0,TIME_EXIT,20.0,1.6489,1.6394,0.0094,6.84,8.43,5
2025-10-09 06:10:00,2025-10-09 06:27:00,SHORT,0.024,121887.89,122070.72,SL_FILLED,17.0,-4.388,0.8197,-5.2077,13.8,31.61,6
2025-10-09 06:50:00,2025-10-09 07:10:00,SHORT,0.024,122000.1,121951.3,TIME_EXIT,20.0,1.1712,1.6392,-0.468,27.17,56.38,6
2025-10-09 07:25:00,2025-10-09 07:45:00,SHORT,0.024,121849.88,121725.0,TIME_EXIT,20.0,2.9972,1.6364,1.3608,13.4,27.47,7
2025-10-09 08:06:00,2025-10-09 08:25:00,SHORT,0.024,121762.18,121396.89,TP_FILLED,19.0,8.7669,0.817,7.9499,39.73,57.27,8
2025-10-09 08:26:00,2025-10-09 08:35:00,SHORT,0.024,121334.53,121516.53,SL_FILLED,9.0,-4.368,0.816,-5.184,24.74,32.5,8
2025-10-09 08:41:00,2025-10-09 08:47:00,SHORT,0.024,121241.12,121422.98,SL_FILLED,6.0,-4.3647,0.8154,-5.18,41.65,64.53,8
2025-10-09 08:54:00,2025-10-09 08:57:00,SHORT,0.024,121125.01,121306.7,SL_FILLED,3.0,-4.3605,0.8146,-5.1751,2.76,9.07,8
2025-10-09 09:46:00,2025-10-09 10:03:00,SHORT,0.024,121625.86,121808.3,SL_FILLED,17.0,-4.3785,0.8179,-5.1965,24.57,36.26,9
2025-10-09 10:19:00,2025-10-09 10:32:00,SHORT,0.024,121668.17,121850.67,SL_FILLED,13.0,-4.3801,0.8182,-5.1983,10.18,23.38,10
2025-10-09 10:42:00,2025-10-09 10:50:00,LONG,0.024,122262.87,122079.48,SL_FILLED,8.0,-4.4015,0.821,-5.2225,97.02,96.75,10
2025-10-09 11:02:00,2025-10-09 11:22:00,LONG,0.024,122239.57,122606.29,TP_FILLED,20.0,8.8012,0.8227,7.9786,81.88,68.31,11
2025-10-09 11:25:00,2025-10-09 11:45:00,LONG,0.024,122633.84,122749.7,TIME_EXIT,20.0,2.7808,1.6494,1.1314,92.18,90.33,11
2025-10-09 12:04:00,2025-10-09 12:24:00,LONG,0.024,122875.21,123013.2,TIME_EXIT,20.0,3.3117,1.6528,1.6589,91.97,70.47,12
2025-10-09 12:43:00,2025-10-09 12:45:00,LONG,0.024,123608.44,123423.03,SL_FILLED,2.0,-4.4499,0.83,-5.2799,88.17,88.74,12
2025-10-09 12:58:00,2025-10-09 13:04:00,LONG,0.024,123587.64,123402.26,SL_FILLED,6.0,-4.4492,0.8299,-5.279,82.8,68.48,12
2025-10-09 13:25:00,2025-10-09 13:30:00,LONG,0.024,123428.66,123243.51,SL_FILLED,5.0,-4.4434,0.8288,-5.2723,97.04,95.4,13
2025-10-09 13:56:00,2025-10-09 13:57:00,SHORT,0.024,122294.13,122477.57,SL_FILLED,1.0,-4.4026,0.8224,-5.225,18.05,32.98,13
2025-10-09 14:01:00,2025-10-09 14:08:00,SHORT,0.024,122129.81,121763.42,TP_FILLED,7.0,8.7933,0.8195,7.9739,16.79,20.87,14
2025-10-09 14:28:00,2025-10-09 14:36:00,SHORT,0.024,121609.76,121244.93,TP_FILLED,8.0,8.7559,0.816,7.9399,26.26,26.21,14
2025-10-09 14:44:00,2025-10-09 14:46:00,SHORT,0.024,121357.03,120992.96,TP_FILLED,2.0,8.7377,0.8143,7.9234,42.8,56.02,14
2025-10-09 14:47:00,2025-10-09 14:49:00,SHORT,0.024,120866.49,121047.79,SL_FILLED,2.0,-4.3512,0.8128,-5.164,7.5,14.88,14
2025-10-09 15:21:00,2025-10-09 15:30:00,SHORT,0.024,121193.12,120829.54,TP_FILLED,9.0,8.7259,0.8132,7.9127,29.18,33.3,15
2025-10-09 15:31:00,2025-10-09 15:45:00,SHORT,0.024,120974.6,120611.67,TP_FILLED,14.0,8.7102,0.8117,7.8984,17.5,25.65,15
2025-10-09 16:23:00,2025-10-09 16:27:00,SHORT,0.024,121081.51,121263.13,SL_FILLED,4.0,-4.3589,0.8143,-5.1732,16.08,31.97,16
2025-10-09 16:43:00,2025-10-09 16:43:00,SHORT,0.024,120621.46,120802.39,SL_FILLED,0.0,-4.3424,0.8112,-5.1536,4.03,17.27,16
2025-10-09 16:47:00,2025-10-09 16:53:00,SHORT,0.024,120676.87,120314.84,TP_FILLED,6.0,8.6887,0.8097,7.879,24.18,25.99,16
2025-10-09 16:57:00,2025-10-09 16:58:00,SHORT,0.024,120213.32,119852.68,TP_FILLED,1.0,8.6554,0.8066,7.8487,13.29,13.75,16
2025-10-09 17:00:00,2025-10-09 17:00:00,SHORT,0.024,119836.08,120015.84,SL_FILLED,0.0,-4.3141,0.8059,-5.12,11.88,13.76,17
2025-10-09 18:29:00,2025-10-09 18:49:00,SHORT,0.024,120592.96,120586.8,TIME_EXIT,20.0,0.1478,1.6207,-1.4729,46.05,48.05,18
2025-10-09 19:38:00,2025-10-09 19:54:00,SHORT,0.024,120793.68,120974.87,SL_FILLED,16.0,-4.3486,0.8123,-5.1609,1.8,7.01,19
2025-10-09 20:18:00,2025-10-09 20:38:00,SHORT,0.024,120800.88,120906.5,TIME_EXIT,20.0,-2.5349,1.6246,-4.1595,14.94,11.75,20
2025-10-09 22:19:00,2025-10-09 22:39:00,LONG,0.024,121508.05,121607.7,TIME_EXIT,20.0,2.3916,1.6341,0.7576,85.69,65.53,22
2025-10-09 22:40:00,2025-10-09 23:00:00,LONG,0.024,121595.54,121592.0,TIME_EXIT,20.0,-0.0849,1.6342,-1.7191,95.67,88.53,22
2025-10-09 23:55:00,2025-10-10 00:15:00,LONG,0.024,121599.44,121634.2,TIME_EXIT,20.0,0.8343,1.6346,-0.8004,91.09,83.28,23
2025-10-10 00:19:00,2025-10-10 00:39:00,LONG,0.024,121684.73,121727.5,TIME_EXIT,20.0,1.0265,1.6359,-0.6094,89.67,84.32,0
2025-10-10 01:04:00,2025-10-10 01:24:00,LONG,0.024,121775.12,121592.46,SL_FILLED,20.0,-4.3839,0.8177,-5.2016,99.96,85.83,1
2025-10-10 02:09:00,2025-10-10 02:29:00,SHORT,0.024,121170.72,121292.3,TIME_EXIT,20.0,-2.918,1.6298,-4.5478,8.39,12.45,2
2025-10-10 02:33:00,2025-10-10 02:53:00,SHORT,0.024,121156.01,120950.8,TIME_EXIT,20.0,4.9251,1.6263,3.2989,33.31,47.23,2
2025-10-10 02:54:00,2025-10-10 03:14:00,SHORT,0.024,120962.9,121042.3,TIME_EXIT,20.0,-1.9057,1.6265,-3.5323,14.25,40.08,2
2025-10-10 03:46:00,2025-10-10 03:51:00,LONG,0.024,121485.15,121302.92,SL_FILLED,5.0,-4.3735,0.8158,-5.1892,73.79,71.26,3
2025-10-10 04:00:00,2025-10-10 04:06:00,SHORT,0.024,120972.9,121154.36,SL_FILLED,6.0,-4.355,0.8135,-5.1686,5.44,6.86,4
2025-10-10 04:35:00,2025-10-10 04:55:00,SHORT,0.024,121173.52,121166.2,TIME_EXIT,20.0,0.1756,1.6285,-1.4529,31.85,55.5,4
2025-10-10 05:55:00,2025-10-10 06:15:00,LONG,0.024,121546.94,121590.0,TIME_EXIT,20.0,1.0333,1.634,-0.6007,90.77,87.05,5
2025-10-10 06:46:00,2025-10-10 06:49:00,LONG,0.024,121656.63,121474.15,SL_FILLED,3.0,-4.3796,0.8169,-5.1966,87.85,89.25,6
2025-10-10 07:09:00,2025-10-10 07:29:00,SHORT,0.024,121147.61,121329.33,SL_FILLED,20.0,-4.3613,0.8147,-5.176,7.67,12.58,7
2025-10-10 07:36:00,2025-10-10 07:56:00,SHORT,0.024,121092.11,120979.9,TIME_EXIT,20.0,2.693,1.6263,1.0666,0.01,5.87,7
2025-10-10 08:00:00,2025-10-10 08:02:00,SHORT,0.024,120898.19,121079.54,SL_FILLED,2.0,-4.3523,0.813,-5.1654,10.27,20.62,8
2025-10-10 08:43:00,2025-10-10 08:50:00,SHORT,0.024,121177.42,121359.18,SL_FILLED,7.0,-4.3624,0.8149,-5.1773,15.99,21.48,8
2025-10-10 09:23:00,2025-10-10 09:43:00,LONG,0.024,121523.05,121640.3,TIME_EXIT,20.0,2.8141,1.6345,1.1796,59.95,34.88,9
2025-10-10 09:51:00,2025-10-10 10:11:00,SHORT,0.024,121340.23,121330.0,TIME_EXIT,20.0,0.2456,1.6307,-1.3851,9.92,20.95,9
2025-10-10 10:19:00,2025-10-10 10:34:00,LONG,0.024,121399.26,121217.16,SL_FILLED,15.0,-4.3704,0.8152,-5.1856,59.53,48.33,10
2025-10-10 10:33:00,2025-10-10 10:52:00,SHORT,0.024,121244.62,121426.49,SL_FILLED,19.0,-4.3648,0.8154,-5.1802,19.03,19.45,10
2025-10-10 10:56:00,2025-10-10 11:16:00,LONG,0.024,121477.05,121460.2,TIME_EXIT,20.0,-0.4044,1.6325,-2.0369,83.71,82.08,10
2025-10-10 11:42:00,2025-10-10 12:02:00,LONG,0.024,121487.05,121501.2,TIME_EXIT,20.0,0.3396,1.6329,-1.2933,73.76,72.9,11
2025-10-10 12:05:00,2025-10-10 12:13:00,LONG,0.024,121597.64,121415.24,SL_FILLED,8.0,-4.3775,0.8165,-5.194,63.26,40.62,12
2025-10-10 12:35:00,2025-10-10 12:55:00,LONG,0.024,121506.55,121521.7,TIME_EXIT,20.0,0.3636,1.6332,-1.2696,74.58,47.07,12
2025-10-10 12:39:00,2025-10-10 12:59:00,SHORT,0.024,121387.24,121534.8,TIME_EXIT,20.0,-3.5415,1.6329,-5.1744,13.55,37.21,12
2025-10-10 13:05:00,2025-10-10 13:25:00,LONG,0.024,121750.82,121900.0,TIME_EXIT,20.0,3.5802,1.6378,1.9424,95.0,87.92,13
2025-10-10 13:28:00,2025-10-10 13:32:00,LONG,0.024,121940.0,121757.09,SL_FILLED,4.0,-4.3898,0.8188,-5.2087,87.74,79.98,13
2025-10-10 14:43:00,2025-10-10 14:50:00,SHORT,0.024,121157.41,121339.15,SL_FILLED,7.0,-4.3617,0.8148,-5.1765,12.92,28.4,14
2025-10-10 14:58:00,2025-10-10 14:59:00,SHORT,0.024,120800.08,120437.68,TP_FILLED,1.0,8.6976,0.8106,7.887,4.99,14.79,14
2025-10-10 15:00:00,2025-10-10 15:02:00,SHORT,0.024,120448.44,120087.1,TP_FILLED,2.0,8.6723,0.8082,7.8641,2.23,3.64,15
2025-10-10 15:24:00,2025-10-10 15:27:00,SHORT,0.024,119369.24,119548.29,SL_FILLED,3.0,-4.2973,0.8028,-5.1001,9.74,9.26,15
2025-10-10 15:32:00,2025-10-10 15:32:00,SHORT,0.024,118717.07,118895.15,SL_FILLED,0.0,-4.2738,0.7984,-5.0722,7.02,15.66,15
2025-10-10 15:34:00,2025-10-10 15:35:00,SHORT,0.024,118691.57,118869.61,SL_FILLED,1.0,-4.2729,0.7982,-5.0711,6.4,7.11,15
2025-10-10 15:57:00,2025-10-10 16:08:00,SHORT,0.024,118955.69,119134.13,SL_FILLED,11.0,-4.2824,0.8,-5.0824,15.61,16.02,15
2025-10-10 16:56:00,2025-10-10 17:05:00,SHORT,0.024,118311.83,117956.89,TP_FILLED,9.0,8.5185,0.7939,7.7246,22.35,37.2,16
2025-10-10 17:10:00,2025-10-10 17:12:00,SHORT,0.024,117720.17,117896.75,SL_FILLED,2.0,-4.2379,0.7917,-5.0296,10.14,17.72,17
2025-10-10 17:39:00,2025-10-10 17:59:00,SHORT,0.024,117852.48,117590.8,TIME_EXIT,20.0,6.2804,1.5813,4.6991,27.77,27.09,17
2025-10-10 18:02:00,2025-10-10 18:06:00,SHORT,0.024,117527.45,117703.74,SL_FILLED,4.0,-4.231,0.7904,-5.0214,22.21,31.69,18
2025-10-10 18:14:00,2025-10-10 18:16:00,SHORT,0.024,117526.45,117702.74,SL_FILLED,2.0,-4.231,0.7904,-5.0213,25.72,29.9,18
2025-10-10 18:19:00,2025-10-10 18:22:00,SHORT,0.024,117515.75,117692.02,SL_FILLED,3.0,-4.2306,0.7903,-5.0209,47.09,61.05,18
2025-10-10 18:49:00,2025-10-10 19:09:00,SHORT,0.024,117267.23,116915.42,TP_FILLED,20.0,8.4432,0.7869,7.6564,38.68,51.53,18
2025-10-10 19:10:00,2025-10-10 19:11:00,SHORT,0.024,117021.8,116670.74,TP_FILLED,1.0,8.4256,0.7852,7.6404,20.5,26.25,19
2025-10-10 19:16:00,2025-10-10 19:20:00,SHORT,0.024,116780.68,116430.33,TP_FILLED,4.0,8.4082,0.7836,7.6246,33.22,36.85,19
2025-10-10 19:21:00,2025-10-10 19:21:00,SHORT,0.024,116247.22,115898.48,TP_FILLED,0.0,8.3698,0.78,7.5898,11.95,18.9,19
2025-10-10 19:22:00,2025-10-10 19:22:00,SHORT,0.024,116028.8,116202.84,SL_FILLED,0.0,-4.177,0.7803,-4.9573,9.75,14.09,19
2025-10-10 19:30:00,2025-10-10 19:30:00,SHORT,0.024,116012.9,116186.92,SL_FILLED,0.0,-4.1765,0.7802,-4.9567,40.11,59.5,19
2025-10-10 19:34:00,2025-10-10 19:35:00,SHORT,0.024,116011.7,116185.72,SL_FILLED,1.0,-4.1764,0.7802,-4.9566,24.42,32.4,19
2025-10-10 20:10:00,2025-10-10 20:12:00,SHORT,0.024,116574.26,116749.12,SL_FILLED,2.0,-4.1967,0.784,-4.9806,32.23,52.4,20
2025-10-10 20:51:00,2025-10-10 20:52:00,SHORT,0.024,116383.64,116034.49,TP_FILLED,1.0,8.3796,0.7809,7.5987,9.31,21.13,20
2025-10-10 20:53:00,2025-10-10 20:53:00,SHORT,0.024,115719.67,115372.51,TP_FILLED,0.0,8.3318,0.7765,7.5553,8.06,9.15,20
2025-10-10 20:54:00,2025-10-10 20:54:00,SHORT,0.024,115071.41,115244.01,SL_FILLED,0.0,-4.1426,0.7739,-4.9164,6.23,8.12,20
2025-10-10 21:12:00,2025-10-10 21:12:00,SHORT,0.024,113581.36,113240.61,TP_FILLED,0.0,8.1779,0.7621,7.4157,6.89,15.97,21
2025-10-10 21:13:00,2025-10-10 21:13:00,SHORT,0.024,112902.29,112563.58,TP_FILLED,0.0,8.129,0.7576,7.3714,3.89,8.04,21
2025-10-10 21:17:00,2025-10-10 21:17:00,SHORT,0.024,108916.29,108589.54,TP_FILLED,0.0,7.842,0.7308,7.1112,29.77,35.48,21
2025-10-10 21:18:00,2025-10-10 21:18:00,SHORT,0.024,107687.47,107364.41,TP_FILLED,0.0,7.7535,0.7226,7.0309,20.12,31.2,21
2025-10-10 21:21:00,2025-10-10 21:21:00,SHORT,0.024,104321.63,104478.11,SL_FILLED,0.0,-3.7556,0.7016,-4.4571,22.97,22.47,21
2025-10-10 22:06:00,2025-10-10 22:06:00,SHORT,0.024,111627.96,111795.4,SL_FILLED,0.0,-4.0186,0.7507,-4.7693,34.45,39.75,22
2025-10-10 22:07:00,2025-10-10 22:07:00,SHORT,0.024,112072.31,112240.41,SL_FILLED,0.0,-4.0346,0.7537,-4.7883,32.5,36.75,22
2025-10-10 22:27:00,2025-10-10 22:27:00,SHORT,0.024,112457.54,112120.17,TP_FILLED,0.0,8.0969,0.7546,7.3424,15.98,16.87,22
2025-10-10 22:28:00,2025-10-10 22:29:00,SHORT,0.024,112162.52,112330.76,SL_FILLED,1.0,-4.0379,0.7543,-4.7921,11.95,15.59,22
2025-10-10 23:06:00,2025-10-10 23:10:00,SHORT,0.024,113233.32,112893.62,TP_FILLED,4.0,8.1528,0.7598,7.393,27.18,36.59,23
2025-10-10 23:11:00,2025-10-10 23:13:00,SHORT,0.024,112844.78,113014.05,SL_FILLED,2.0,-4.0624,0.7589,-4.8213,18.47,24.97,23
2025-10-10 23:50:00,2025-10-10 23:51:00,SHORT,0.024,113520.15,113179.59,TP_FILLED,1.0,8.1735,0.7617,7.4117,6.49,18.8,23
2025-10-10 23:52:00,2025-10-10 23:54:00,SHORT,0.024,113225.02,112885.35,TP_FILLED,2.0,8.1522,0.7597,7.3925,5.2,5.66,23
2025-10-10 23:55:00,2025-10-11 00:00:00,SHORT,0.024,112919.89,112581.13,TP_FILLED,5.0,8.1302,0.7577,7.3725,5.19,6.55,23
2025-10-11 00:03:00,2025-10-11 00:03:00,SHORT,0.024,112369.14,112537.69,SL_FILLED,0.0,-4.0453,0.7557,-4.801,5.19,11.41,0
2025-10-11 00:16:00,2025-10-11 00:16:00,SHORT,0.024,112149.81,111813.36,TP_FILLED,0.0,8.0748,0.7525,7.3223,8.45,11.15,0
2025-10-11 00:17:00,2025-10-11 00:21:00,SHORT,0.024,111906.89,112074.75,SL_FILLED,4.0,-4.0286,0.7526,-4.7812,6.13,8.47,0
2025-10-11 01:07:00,2025-10-11 01:08:00,SHORT,0.024,112102.41,112270.56,SL_FILLED,1.0,-4.0357,0.7539,-4.7896,8.19,7.78,1
2025-10-11 01:13:00,2025-10-11 01:17:00,SHORT,0.024,111951.09,111615.24,TP_FILLED,4.0,8.0605,0.7512,7.3093,9.87,14.7,1
2025-10-11 01:19:00,2025-10-11 01:20:00,SHORT,0.024,111596.26,111763.65,SL_FILLED,1.0,-4.0175,0.7505,-4.768,5.11,4.56,1
2025-10-11 01:25:00,2025-10-11 01:26:00,SHORT,0.024,111286.03,111452.96,SL_FILLED,1.0,-4.0063,0.7484,-4.7547,11.39,16.07,1
2025-10-11 01:29:00,2025-10-11 01:30:00,SHORT,0.024,111253.52,111420.4,SL_FILLED,1.0,-4.0051,0.7482,-4.7533,24.57,21.55,1
2025-10-11 01:53:00,2025-10-11 01:55:00,SHORT,0.024,111092.31,111258.95,SL_FILLED,2.0,-3.9993,0.7471,-4.7464,18.12,24.54,1
2025-10-11 03:09:00,2025-10-11 03:26:00,SHORT,0.024,112271.23,111934.41,TP_FILLED,17.0,8.0835,0.7533,7.3302,7.27,6.91,3
2025-10-11 03:27:00,2025-10-11 03:31:00,SHORT,0.024,111852.18,112019.96,SL_FILLED,4.0,-4.0267,0.7522,-4.7789,9.22,13.1,3
2025-10-11 04:26:00,2025-10-11 04:35:00,SHORT,0.024,112121.51,111785.15,TP_FILLED,9.0,8.0727,0.7523,7.3204,13.99,37.58,4
2025-10-11 04:39:00,2025-10-11 04:42:00,SHORT,0.024,111718.17,111885.75,SL_FILLED,3.0,-4.0219,0.7513,-4.7732,9.95,10.16,4
2025-10-11 05:21:00,2025-10-11 05:41:00,SHORT,0.024,112311.23,111985.1,TIME_EXIT,20.0,7.8271,1.5062,6.3209,3.23,6.24,5
2025-10-11 06:05:00,2025-10-11 06:05:00,SHORT,0.024,112074.51,112242.62,SL_FILLED,0.0,-4.0347,0.7537,-4.7884,33.73,48.57,6
2025-10-11 06:09:00,2025-10-11 06:12:00,SHORT,0.024,112124.11,112292.3,SL_FILLED,3.0,-4.0365,0.754,-4.7905,19.03,22.95,6
2025-10-11 06:35:00,2025-10-11 06:55:00,SHORT,0.024,112292.73,111995.5,TIME_EXIT,20.0,7.1335,1.5062,5.6273,13.54,21.56,6
2025-10-11 07:02:00,2025-10-11 07:05:00,SHORT,0.024,111635.36,111300.46,TP_FILLED,3.0,8.0377,0.7491,7.2887,19.16,16.76,7
2025-10-11 07:09:00,2025-10-11 07:09:00,SHORT,0.024,111316.63,110982.68,TP_FILLED,0.0,8.0148,0.7469,7.2679,18.35,19.41,7
2025-10-11 07:20:00,2025-10-11 07:21:00,SHORT,0.024,111003.1,110670.09,TP_FILLED,1.0,7.9922,0.7448,7.2474,26.37,41.29,7
2025-10-11 07:30:00,2025-10-11 07:30:00,SHORT,0.024,110704.27,110870.33,SL_FILLED,0.0,-3.9854,0.7445,-4.7298,32.53,52.23,7
2025-10-11 07:31:00,2025-10-11 07:42:00,SHORT,0.024,110783.48,110451.13,TP_FILLED,11.0,7.9764,0.7433,7.2331,26.88,38.89,7
2025-10-11 07:47:00,2025-10-11 07:51:00,SHORT,0.024,110471.05,110139.63,TP_FILLED,4.0,7.9539,0.7413,7.2127,28.81,30.68,7
2025-10-11 07:56:00,2025-10-11 08:06:00,SHORT,0.024,110291.13,110456.56,SL_FILLED,10.0,-3.9705,0.7417,-4.7122,36.48,40.73,7
2025-10-11 08:12:00,2025-10-11 08:15:00,SHORT,0.024,110164.22,110329.46,SL_FILLED,3.0,-3.9659,0.7409,-4.7068,22.41,40.2,8
2025-10-11 13:33:00,2025-10-11 13:41:00,SHORT,0.024,111893.09,112060.93,SL_FILLED,8.0,-4.0282,0.7525,-4.7806,19.31,24.16,13
2025-10-11 14:26:00,2025-10-11 14:40:00,SHORT,0.024,111936.29,112104.2,SL_FILLED,14.0,-4.0297,0.7528,-4.7825,8.91,6.81,14
2025-10-11 14:53:00,2025-10-11 15:05:00,SHORT,0.024,111885.19,112053.02,SL_FILLED,12.0,-4.0279,0.7524,-4.7803,10.85,12.17,14
2025-10-11 15:45:00,2025-10-11 16:05:00,SHORT,0.024,111904.59,111796.3,TIME_EXIT,20.0,2.5989,1.5029,1.096,13.37,27.71,15
2025-10-11 16:30:00,2025-10-11 16:37:00,SHORT,0.024,111768.88,111433.57,TP_FILLED,7.0,8.0474,0.75,7.2974,11.63,23.55,16
2025-10-11 17:42:00,2025-10-11 18:02:00,SHORT,0.024,111927.99,111940.8,TIME_EXIT,20.0,-0.3074,1.5044,-1.8118,10.34,16.28,17
2025-10-11 18:13:00,2025-10-11 18:33:00,SHORT,0.024,111807.28,111827.1,TIME_EXIT,20.0,-0.4757,1.5029,-1.9786,18.74,17.06,18
2025-10-11 19:04:00,2025-10-11 19:05:00,SHORT,0.024,111728.37,111895.96,SL_FILLED,1.0,-4.0222,0.7514,-4.7736,37.9,52.95,19
2025-10-11 19:14:00,2025-10-11 19:20:00,SHORT,0.024,111507.15,111172.63,TP_FILLED,6.0,8.0285,0.7482,7.2803,14.41,30.23,19
2025-10-11 19:21:00,2025-10-11 19:21:00,SHORT,0.024,110986.9,111153.38,SL_FILLED,0.0,-3.9955,0.7464,-4.7419,4.89,8.42,19
2025-10-11 19:55:00,2025-10-11 19:57:00,SHORT,0.024,110875.09,111041.4,SL_FILLED,2.0,-3.9915,0.7456,-4.7371,43.22,49.39,19
2025-10-11 20:05:00,2025-10-11 20:25:00,SHORT,0.024,110849.78,110575.2,TIME_EXIT,20.0,6.59,1.4871,5.103,24.14,40.91,20
2025-10-11 20:29:00,2025-10-11 20:46:00,SHORT,0.024,110503.45,110669.2,SL_FILLED,17.0,-3.9781,0.7431,-4.7213,16.55,14.46,20
2025-10-11 20:49:00,2025-10-11 20:51:00,SHORT,0.024,110227.12,110392.46,SL_FILLED,2.0,-3.9682,0.7413,-4.7095,23.86,34.21,20
2025-10-11 20:53:00,2025-10-11 20:56:00,SHORT,0.024,110246.92,109916.18,TP_FILLED,3.0,7.9378,0.7397,7.198,19.39,17.83,20
2025-10-11 20:57:00,2025-10-11 20:57:00,SHORT,0.024,109610.96,109775.38,SL_FILLED,0.0,-3.946,0.7371,-4.6831,2.66,4.34,20
2025-10-11 21:06:00,2025-10-11 21:07:00,SHORT,0.024,109738.97,109903.58,SL_FILLED,1.0,-3.9506,0.738,-4.6886,37.99,59.3,21
2025-10-11 21:09:00,2025-10-11 21:12:00,SHORT,0.024,109741.97,109906.59,SL_FILLED,3.0,-3.9507,0.738,-4.6887,24.42,24.82,21
2025-10-11 22:06:00,2025-10-11 22:08:00,SHORT,0.024,110816.28,110982.5,SL_FILLED,2.0,-3.9894,0.7452,-4.7346,42.25,45.14,22
2025-10-11 22:21:00,2025-10-11 22:27:00,SHORT,0.024,110641.06,110807.02,SL_FILLED,6.0,-3.9831,0.7441,-4.7271,16.49,15.5,22
2025-10-11 23:04:00,2025-10-11 23:24:00,SHORT,0.024,110900.29,110925.7,TIME_EXIT,20.0,-0.6099,1.4908,-2.1006,28.29,22.97,23
2025-10-11 23:38:00,2025-10-11 23:58:00,SHORT,0.024,110784.78,110613.7,TIME_EXIT,20.0,4.1059,1.4872,2.6186,22.07,44.02,23
2025-10-12 00:02:00,2025-10-12 00:20:00,SHORT,0.024,110493.35,110161.87,TP_FILLED,18.0,7.9555,0.7414,7.2141,6.15,7.17,0
2025-10-12 00:22:00,2025-10-12 00:34:00,SHORT,0.024,110120.21,110285.39,SL_FILLED,12.0,-3.9643,0.7406,-4.7049,5.9,12.08,0
