entry_time,exit_time,side,priority,add_count,size_btc,entry_price,exit_price,exit_reason,hold_min,gross_usd,fee_usd,net_usd,adx_at_entry,bb_mid_slope_at_entry,rsi_at_entry,ret_5,atr_14,entry_hour,entry_weekday
2026-02-25 16:05:00,2026-02-25 16:05:00,LONG,2,1,0.024,67396.06,67444.58,TP_FILLED,0.0,1.1646,0.4532,0.7114,55.73,43.985,68.26,-0.0551,236.82,1,3
2026-02-25 17:15:00,2026-02-25 17:15:00,LONG,2,1,0.024,68463.35,68512.65,TP_FILLED,0.0,1.183,0.4604,0.7226,61.09,63.52,74.86,0.379,258.36,2,3
2026-02-25 18:10:00,2026-02-25 18:10:00,LONG,2,1,0.024,68693.03,68742.49,TP_FILLED,0.0,1.187,0.4619,0.7251,55.76,43.545,66.54,0.1717,263.84,3,3
2026-02-25 18:30:00,2026-02-25 18:30:00,LONG,2,1,0.024,69294.57,69344.46,TP_FILLED,0.0,1.1974,0.466,0.7314,53.3,62.155,72.65,0.8293,267.49,3,3
2026-02-25 19:00:00,2026-02-25 19:00:00,LONG,2,1,0.024,69276.77,69326.65,TP_FILLED,0.0,1.1971,0.4659,0.7312,53.48,51.935,69.14,-0.4589,268.14,4,3
2026-02-25 19:45:00,2026-02-25 19:45:00,LONG,2,1,0.024,68846.91,68892.35,TP_FILLED,0.0,1.0905,0.463,0.6276,33.34,11.4,56.43,0.2971,219.59,4,3
2026-02-25 20:15:00,2026-02-25 20:15:00,SHORT,22,1,0.024,68609.46,68650.63,SL_FILLED,0.0,-0.988,0.9227,-1.9106,26.22,-34.945,49.49,-0.4057,194.79,5,3
2026-02-25 20:20:00,2026-02-25 20:20:00,SHORT,22,1,0.024,68736.77,68691.41,TP_FILLED,0.0,1.0888,0.4616,0.6272,25.46,-26.985,52.05,-0.3893,185.04,5,3
2026-02-25 20:25:00,2026-02-25 20:25:00,SHORT,22,1,0.024,68742.27,68783.52,SL_FILLED,0.0,-0.9899,0.9245,-1.9143,24.37,-33.66,52.16,-0.1815,171.44,5,3
2026-02-25 20:30:00,2026-02-25 20:30:00,SHORT,22,1,0.024,68771.28,68812.54,SL_FILLED,0.0,-0.9903,0.9248,-1.9151,23.06,-33.495,52.76,0.3512,191.14,5,3
2026-02-26 00:05:00,2026-02-26 00:05:00,SHORT,23,1,0.024,67772.58,67813.24,SL_FILLED,0.0,-0.9759,0.9114,-1.8873,30.13,-55.41,36.9,0.5925,236.71,9,3
2026-02-26 01:25:00,2026-02-26 01:25:00,LONG,4,1,0.024,68488.95,68447.86,SL_FILLED,0.0,-0.9862,0.9199,-1.9062,17.58,41.71,52.65,-0.1346,209.15,10,3
2026-02-26 06:30:00,2026-02-26 06:30:00,SHORT,22,1,0.024,68215.22,68170.2,TP_FILLED,0.0,1.0805,0.4581,0.6224,16.04,-22.27,45.42,-0.3018,124.26,15,3
2026-02-26 06:35:00,2026-02-26 06:35:00,SHORT,22,1,0.024,68190.52,68145.51,TP_FILLED,0.0,1.0801,0.4579,0.6222,17.43,-21.835,44.67,-0.3512,124.78,15,3
2026-02-26 11:40:00,2026-02-26 11:40:00,SHORT,22,1,0.024,68141.91,68096.94,TP_FILLED,0.0,1.0794,0.4576,0.6218,19.31,-20.345,45.66,-0.1958,106.95,20,3
2026-02-26 11:45:00,2026-02-26 11:45:00,SHORT,22,1,0.024,68053.2,68008.29,TP_FILLED,0.0,1.078,0.457,0.6209,19.77,-27.685,42.83,-0.2722,107.63,20,3
2026-02-26 11:50:00,2026-02-26 11:50:00,SHORT,22,1,0.024,67993.9,67949.02,TP_FILLED,0.0,1.077,0.4566,0.6204,20.78,-29.665,41.04,-0.2145,105.04,20,3
2026-02-26 19:20:00,2026-02-26 19:20:00,LONG,4,1,0.024,67510.55,67555.11,TP_FILLED,0.0,1.0694,0.454,0.6154,25.88,37.6,57.55,0.612,240.75,4,4
2026-02-26 19:50:00,2026-02-26 19:50:00,LONG,4,1,0.024,67495.05,67539.6,TP_FILLED,0.0,1.0691,0.4539,0.6153,31.83,42.52,55.1,0.0296,203.52,4,4
2026-02-26 19:55:00,2026-02-26 19:55:00,LONG,4,1,0.024,67558.44,67603.03,TP_FILLED,0.0,1.0701,0.4543,0.6158,32.14,41.125,56.34,-0.1519,206.38,4,4
2026-02-26 20:20:00,2026-02-26 20:20:00,LONG,4,1,0.024,67729.43,67688.79,SL_FILLED,0.0,-0.9753,0.9097,-1.885,36.27,25.855,58.74,0.045,161.06,5,4
2026-02-27 04:50:00,2026-02-27 04:50:00,LONG,4,1,0.024,67763.22,67807.95,TP_FILLED,0.0,1.0734,0.4557,0.6177,32.1,30.305,58.5,-0.0844,177.44,13,4
2026-02-27 05:05:00,2026-02-27 05:05:00,LONG,4,1,0.024,67762.72,67807.45,TP_FILLED,0.0,1.0734,0.4557,0.6177,32.18,30.825,57.51,0.0024,179.13,14,4
2026-02-27 05:15:00,2026-02-27 05:20:00,LONG,4,1,0.024,67812.82,67772.13,SL_FILLED,5.0,-0.9765,0.9109,-1.8874,32.19,37.34,58.65,0.0257,155.14,14,4
2026-02-27 10:30:00,2026-02-27 10:30:00,SHORT,23,1,0.024,66761.38,66801.43,SL_FILLED,0.0,-0.9614,0.8978,-1.8592,36.44,-59.765,29.37,-0.601,220.48,19,4
2026-02-28 09:35:00,2026-02-28 09:35:00,SHORT,23,1,0.024,63691.67,63645.81,TP_FILLED,0.0,1.1006,0.4277,0.6729,35.26,-10.13,44.85,-0.0939,191.15,18,5
2026-02-28 09:55:00,2026-02-28 09:55:00,LONG,2,1,0.024,63664.23,63626.03,SL_FILLED,0.0,-0.9168,0.8551,-1.7719,32.12,3.995,45.38,-0.1065,177.38,18,5
2026-02-28 14:40:00,2026-02-28 14:40:00,LONG,2,1,0.024,65085.29,65046.24,SL_FILLED,0.0,-0.9372,0.8742,-1.8114,36.67,60.75,67.22,0.163,345.86,23,5
2026-02-28 15:25:00,2026-02-28 15:25:00,LONG,4,1,0.024,64533.45,64576.04,TP_FILLED,0.0,1.0222,0.434,0.5883,26.15,29.74,53.42,0.313,255.64,0,6
2026-02-28 15:30:00,2026-02-28 15:30:00,LONG,4,1,0.024,64710.13,64752.84,TP_FILLED,0.0,1.025,0.4351,0.5899,25.88,34.48,56.32,0.7219,256.81,0,6
2026-02-28 16:55:00,2026-02-28 16:55:00,LONG,4,1,0.024,65042.1,65085.02,TP_FILLED,0.0,1.0303,0.4374,0.5929,29.7,42.925,58.8,0.164,156.35,1,6
2026-02-28 17:00:00,2026-02-28 17:00:00,LONG,4,1,0.024,65046.89,65007.87,SL_FILLED,0.0,-0.9367,0.8737,-1.8104,30.55,34.02,58.89,0.1442,154.43,2,6
2026-02-28 19:15:00,2026-02-28 19:15:00,LONG,2,1,0.024,65718.63,65765.94,TP_FILLED,0.0,1.1356,0.4419,0.6937,36.39,32.02,61.77,-0.4314,198.64,4,6
2026-02-28 19:30:00,2026-02-28 19:30:00,LONG,2,1,0.024,65684.03,65731.32,TP_FILLED,0.0,1.135,0.4417,0.6933,36.45,30.405,60.38,0.9436,232.66,4,6
2026-02-28 20:50:00,2026-02-28 20:50:00,LONG,2,1,0.024,66998.4,66958.2,SL_FILLED,0.0,-0.9648,0.8999,-1.8647,51.37,68.725,69.12,0.265,251.47,5,6
2026-02-28 21:40:00,2026-02-28 21:40:00,LONG,2,1,0.024,66777.32,66825.4,TP_FILLED,0.0,1.1539,0.4491,0.7048,38.67,23.065,60.26,0.6686,237.99,6,6
2026-02-28 22:00:00,2026-02-28 22:00:00,LONG,2,1,0.024,66675.43,66723.44,TP_FILLED,0.0,1.1522,0.4484,0.7038,36.47,6.495,57.33,0.0469,238.66,7,6
2026-03-01 00:20:00,2026-03-01 00:20:00,SHORT,22,1,0.024,66833.48,66873.58,SL_FILLED,0.0,-0.9624,0.8988,-1.8612,21.34,-33.565,50.7,-0.0426,135.02,9,6
2026-03-01 02:30:00,2026-03-01 02:30:00,LONG,2,1,0.024,67715.43,67760.12,TP_FILLED,0.0,1.0726,0.4553,0.6173,33.31,52.8,61.74,0.1183,332.33,11,6
2026-03-01 03:55:00,2026-03-01 03:55:00,SHORT,23,1,0.024,67484.25,67435.66,TP_FILLED,0.0,1.1661,0.4532,0.713,36.06,-18.82,52.53,0.0202,157.03,12,6
2026-03-01 04:05:00,2026-03-01 04:05:00,LONG,2,1,0.024,67483.15,67442.66,SL_FILLED,0.0,-0.9718,0.9064,-1.8782,33.98,-5.375,52.77,-0.4069,152.3,13,6
2026-03-01 04:15:00,2026-03-01 04:15:00,SHORT,22,1,0.024,67254.92,67210.54,TP_FILLED,0.0,1.0653,0.4517,0.6137,29.93,-28.27,47.74,-0.491,166.86,13,6
2026-03-01 04:20:00,2026-03-01 04:20:00,SHORT,22,1,0.024,67152.91,67193.21,SL_FILLED,0.0,-0.967,0.9031,-1.8701,28.91,-30.85,45.74,-0.4008,166.06,13,6
2026-03-01 04:25:00,2026-03-01 04:25:00,SHORT,22,1,0.024,67206.82,67162.46,TP_FILLED,0.0,1.0646,0.4513,0.6132,27.96,-41.54,46.97,-0.3003,169.45,13,6
2026-03-01 14:30:00,2026-03-01 14:30:00,LONG,4,1,0.024,66888.71,66932.86,TP_FILLED,0.0,1.0595,0.4498,0.6097,31.86,28.905,59.19,-0.0821,249.02,23,6
2026-03-01 14:35:00,2026-03-01 14:35:00,LONG,2,1,0.024,66957.0,66916.83,SL_FILLED,0.0,-0.9642,0.8994,-1.8635,32.23,32.46,60.77,-0.2461,246.19,23,6
2026-03-01 14:50:00,2026-03-01 14:50:00,LONG,4,1,0.024,66877.01,66836.89,SL_FILLED,0.0,-0.963,0.8983,-1.8613,31.47,29.185,57.42,-0.1156,264.91,23,6
2026-03-01 15:00:00,2026-03-01 15:00:00,LONG,4,1,0.024,66813.12,66857.21,TP_FILLED,0.0,1.0583,0.4493,0.609,30.33,25.64,55.29,0.0854,208.15,0,0
2026-03-01 15:05:00,2026-03-01 15:05:00,LONG,4,1,0.024,66917.91,66962.07,TP_FILLED,0.0,1.06,0.45,0.61,30.34,36.285,58.08,0.1991,194.07,0,0
2026-03-01 15:10:00,2026-03-01 15:10:00,LONG,4,1,0.024,66929.51,66973.68,TP_FILLED,0.0,1.0602,0.4501,0.6101,30.34,32.42,58.39,0.3049,185.66,0,0
2026-03-01 15:15:00,2026-03-01 15:15:00,LONG,2,1,0.024,67080.89,67125.16,TP_FILLED,0.0,1.0626,0.4511,0.6115,30.96,40.53,62.13,0.393,174.51,0,0
2026-03-01 15:35:00,2026-03-01 15:35:00,LONG,2,1,0.024,67137.89,67182.2,TP_FILLED,0.0,1.0635,0.4515,0.612,33.0,1.475,62.82,0.11,161.7,0,0
2026-03-01 16:05:00,2026-03-01 16:05:00,LONG,2,1,0.024,66914.31,66874.16,SL_FILLED,0.0,-0.9636,0.8988,-1.8624,30.87,2.64,52.83,-0.3469,170.06,1,0
2026-03-01 16:50:00,2026-03-01 16:50:00,SHORT,22,1,0.024,66070.31,66026.7,TP_FILLED,0.0,1.0466,0.4437,0.6029,24.09,-43.625,31.1,-1.3425,240.53,1,0
2026-03-01 17:15:00,2026-03-01 17:15:00,SHORT,23,1,0.024,66083.91,66036.33,TP_FILLED,0.0,1.1419,0.4438,0.6982,35.22,-53.365,33.08,-0.4229,248.0,2,0
2026-03-01 18:25:00,2026-03-01 18:25:00,SHORT,22,1,0.024,66335.93,66375.73,SL_FILLED,0.0,-0.9552,0.8921,-1.8473,36.35,-23.41,47.66,0.0405,180.66,3,0
2026-03-01 18:30:00,2026-03-01 18:30:00,LONG,2,1,0.024,66378.76,66338.93,SL_FILLED,0.0,-0.9559,0.8916,-1.8474,33.78,16.085,49.29,-0.1327,170.74,3,0
2026-03-01 20:10:00,2026-03-01 20:10:00,SHORT,23,1,0.024,65556.86,65513.59,TP_FILLED,0.0,1.0384,0.4403,0.5982,32.85,-41.755,30.27,-0.6828,170.72,5,0
2026-03-01 21:30:00,2026-03-01 21:30:00,SHORT,23,1,0.024,65569.06,65521.85,TP_FILLED,0.0,1.133,0.4403,0.6927,37.59,-15.545,43.87,0.3229,149.99,6,0
2026-03-02 01:05:00,2026-03-02 01:05:00,LONG,2,1,0.024,66495.85,66539.74,TP_FILLED,0.0,1.0533,0.4471,0.6061,31.68,35.845,61.98,0.1546,260.3,10,0
2026-03-02 01:35:00,2026-03-02 01:35:00,LONG,2,1,0.024,66562.44,66522.51,SL_FILLED,0.0,-0.9585,0.8941,-1.8526,35.95,38.67,59.34,-0.4452,252.13,10,0
2026-03-02 01:55:00,2026-03-02 01:55:00,LONG,4,1,0.024,66579.04,66539.09,SL_FILLED,0.0,-0.9587,0.8943,-1.853,33.8,31.735,58.71,-0.1061,211.02,10,0
2026-03-02 02:05:00,2026-03-02 02:05:00,LONG,4,1,0.024,66512.35,66556.25,TP_FILLED,0.0,1.0536,0.4473,0.6063,32.3,26.775,56.93,-0.5999,226.51,11,0
2026-03-02 02:25:00,2026-03-02 02:30:00,SHORT,22,1,0.024,66190.62,66146.93,TP_FILLED,5.0,1.0485,0.4445,0.604,28.06,-21.45,49.63,-0.5364,193.24,11,0
2026-03-02 02:55:00,2026-03-02 02:55:00,SHORT,22,1,0.024,66230.22,66269.96,SL_FILLED,0.0,-0.9537,0.8907,-1.8444,21.23,-24.62,50.26,0.1261,192.94,11,0
2026-03-02 03:00:00,2026-03-02 03:00:00,SHORT,22,1,0.024,66252.22,66208.5,TP_FILLED,0.0,1.0494,0.4449,0.6045,19.93,-32.285,50.76,-0.2339,191.33,12,0
2026-03-02 03:05:00,2026-03-02 03:05:00,SHORT,22,1,0.024,66149.41,66189.1,SL_FILLED,0.0,-0.9526,0.8896,-1.8421,19.53,-31.275,48.38,-0.0804,191.31,12,0
2026-03-02 08:15:00,2026-03-02 08:15:00,LONG,2,1,0.024,66029.4,66076.94,TP_FILLED,0.0,1.141,0.444,0.697,39.31,-12.2,47.14,0.0856,176.12,17,0
2026-03-02 08:25:00,2026-03-02 08:25:00,SHORT,23,1,0.024,65743.77,65696.44,TP_FILLED,0.0,1.1361,0.4415,0.6946,39.78,-25.02,40.69,-0.1283,181.64,17,0
2026-03-02 09:20:00,2026-03-02 09:20:00,LONG,4,1,0.024,66494.05,66537.94,TP_FILLED,0.0,1.0533,0.4471,0.6061,30.92,27.29,59.68,0.3275,188.96,18,0
2026-03-02 09:35:00,2026-03-02 09:35:00,LONG,4,1,0.024,66433.16,66477.0,TP_FILLED,0.0,1.0523,0.4467,0.6056,32.46,27.07,57.32,-0.0057,164.4,18,0
2026-03-02 10:05:00,2026-03-02 10:05:00,LONG,4,1,0.024,66249.37,66293.1,TP_FILLED,0.0,1.0494,0.4455,0.6039,27.53,25.94,51.71,-0.1097,160.06,19,0
2026-03-02 10:10:00,2026-03-02 10:10:00,LONG,4,1,0.024,66271.57,66231.81,SL_FILLED,0.0,-0.9543,0.8902,-1.8445,25.65,28.34,52.31,-0.3228,163.31,19,0
2026-03-02 14:20:00,2026-03-02 14:20:00,SHORT,23,1,0.024,65453.84,65406.72,TP_FILLED,0.0,1.131,0.4395,0.6915,39.85,-28.025,35.42,0.0563,195.54,23,0
2026-03-02 16:05:00,2026-03-02 16:05:00,LONG,2,1,0.024,69215.28,69265.11,TP_FILLED,0.0,1.196,0.4655,0.7306,57.72,188.855,75.88,0.337,481.96,1,1
2026-03-02 16:45:00,2026-03-02 16:45:00,LONG,2,1,0.024,69816.12,69866.39,TP_FILLED,0.0,1.2064,0.4695,0.7369,52.82,130.245,71.87,0.3456,394.98,1,1
2026-03-02 17:45:00,2026-03-02 17:45:00,SHORT,22,1,0.024,68804.08,68758.67,TP_FILLED,0.0,1.0899,0.4621,0.6278,33.46,-21.25,52.93,-0.6354,300.19,2,1
2026-03-02 17:50:00,2026-03-02 17:50:00,LONG,2,1,0.024,68912.31,68957.79,TP_FILLED,0.0,1.0916,0.4634,0.6282,31.93,-39.035,54.47,-0.3163,269.46,2,1
2026-03-02 17:55:00,2026-03-02 17:55:00,SHORT,22,1,0.024,69148.71,69103.08,TP_FILLED,0.0,1.0953,0.4644,0.6309,29.78,-23.415,57.15,-0.136,256.85,2,1
2026-03-02 18:05:00,2026-03-02 18:05:00,SHORT,22,1,0.024,68900.79,68942.13,SL_FILLED,0.0,-0.9922,0.9266,-1.9188,26.93,-32.31,53.26,0.2676,269.19,3,1
2026-03-02 18:25:00,2026-03-02 18:25:00,SHORT,22,1,0.024,69008.4,68962.85,TP_FILLED,0.0,1.0931,0.4634,0.6297,22.92,-41.08,54.11,0.2306,245.91,3,1
2026-03-02 21:25:00,2026-03-02 21:25:00,LONG,4,1,0.024,69358.76,69317.15,SL_FILLED,0.0,-0.9988,0.9316,-1.9304,13.82,31.245,58.26,0.4771,194.28,6,1
2026-03-02 21:30:00,2026-03-02 21:30:00,LONG,4,1,0.024,69366.96,69325.34,SL_FILLED,0.0,-0.9989,0.9317,-1.9306,14.6,24.47,58.41,0.3371,189.46,6,1
2026-03-02 21:35:00,2026-03-02 21:35:00,LONG,4,1,0.024,69371.16,69329.54,SL_FILLED,0.0,-0.9989,0.9318,-1.9307,15.37,24.265,58.49,0.2463,183.44,6,1
2026-03-02 21:55:00,2026-03-02 21:55:00,LONG,4,1,0.024,69413.46,69371.81,SL_FILLED,0.0,-0.9996,0.9324,-1.9319,18.87,36.41,59.24,-0.0159,159.02,6,1
2026-03-02 23:30:00,2026-03-02 23:30:00,SHORT,22,1,0.024,68968.8,68923.28,TP_FILLED,0.0,1.0925,0.4632,0.6293,16.12,-21.855,43.63,-0.6738,144.57,8,1
2026-03-02 23:35:00,2026-03-02 23:35:00,SHORT,22,1,0.024,68806.28,68760.87,TP_FILLED,0.0,1.0899,0.4621,0.6278,17.25,-31.05,39.79,-0.572,145.25,8,1
2026-03-03 02:55:00,2026-03-03 02:55:00,SHORT,23,1,0.024,68455.34,68496.42,SL_FILLED,0.0,-0.9858,0.9206,-1.9063,30.06,-31.94,40.74,0.013,166.98,11,1
2026-03-03 11:25:00,2026-03-03 11:25:00,LONG,2,1,0.024,66943.21,66903.04,SL_FILLED,0.0,-0.964,0.8992,-1.8632,34.85,21.565,48.58,-0.2194,183.96,20,1
2026-03-03 11:40:00,2026-03-03 11:40:00,LONG,4,1,0.024,67028.1,66987.88,SL_FILLED,0.0,-0.9652,0.9003,-1.8655,29.68,20.49,50.95,0.4407,183.5,20,1
2026-03-03 12:30:00,2026-03-03 12:30:00,LONG,2,1,0.024,67541.85,67501.32,SL_FILLED,0.0,-0.9726,0.9072,-1.8798,33.15,43.34,61.88,0.2541,178.7,21,1
2026-03-03 12:40:00,2026-03-03 12:40:00,LONG,4,1,0.024,67387.36,67346.93,SL_FILLED,0.0,-0.9704,0.9051,-1.8755,32.64,32.93,57.2,-0.2607,170.04,21,1
2026-03-03 12:50:00,2026-03-03 12:50:00,LONG,4,1,0.024,67351.36,67310.95,SL_FILLED,0.0,-0.9699,0.9047,-1.8745,31.54,20.29,55.97,-0.2751,166.08,21,1
2026-03-03 12:55:00,2026-03-03 12:55:00,LONG,4,1,0.024,67356.06,67400.52,TP_FILLED,0.0,1.0669,0.4529,0.614,30.73,20.875,56.09,-0.0438,168.11,21,1
2026-03-03 13:50:00,2026-03-03 13:50:00,SHORT,22,1,0.024,66710.97,66751.0,SL_FILLED,0.0,-0.9606,0.8971,-1.8578,25.07,-25.72,39.18,-0.2897,184.51,22,1
2026-03-03 13:55:00,2026-03-03 13:55:00,SHORT,22,1,0.024,66883.59,66839.44,TP_FILLED,0.0,1.0594,0.4492,0.6103,25.82,-29.99,44.53,-0.1682,187.86,22,1
2026-03-03 14:00:00,2026-03-03 14:00:00,SHORT,22,1,0.024,66899.89,66855.74,TP_FILLED,0.0,1.0597,0.4493,0.6104,26.29,-30.56,45.01,0.3642,203.93,23,1
2026-03-03 16:25:00,2026-03-03 16:25:00,LONG,2,1,0.024,68846.31,68891.75,TP_FILLED,0.0,1.0905,0.463,0.6276,34.55,121.45,68.94,1.3067,363.09,1,2
2026-03-03 16:50:00,2026-03-03 16:50:00,LONG,4,1,0.024,68016.1,68060.99,TP_FILLED,0.0,1.0774,0.4574,0.62,31.01,67.155,55.74,-0.8661,419.71,1,2
2026-03-03 16:55:00,2026-03-03 16:55:00,LONG,4,1,0.024,68187.98,68232.98,TP_FILLED,0.0,1.0801,0.4585,0.6216,29.7,68.105,57.41,-0.2915,422.31,1,2
2026-03-03 18:05:00,2026-03-03 18:05:00,SHORT,22,1,0.024,68226.02,68266.96,SL_FILLED,0.0,-0.9825,0.9175,-1.9,14.83,-31.7,56.09,0.1702,285.14,3,2
2026-03-03 19:05:00,2026-03-03 19:05:00,LONG,4,1,0.024,68592.84,68638.11,TP_FILLED,0.0,1.0865,0.4612,0.6253,16.25,20.665,59.08,-0.4411,247.63,4,2
2026-03-03 19:15:00,2026-03-03 19:15:00,LONG,4,1,0.024,68565.04,68610.3,TP_FILLED,0.0,1.0861,0.4611,0.625,14.45,37.085,57.33,-0.083,259.49,4,2
2026-03-03 19:45:00,2026-03-03 19:45:00,LONG,4,1,0.024,68653.13,68698.45,TP_FILLED,0.0,1.0875,0.4617,0.6258,11.69,22.04,57.18,-0.3101,248.26,4,2
2026-03-03 23:10:00,2026-03-03 23:10:00,LONG,4,1,0.024,68394.76,68439.9,TP_FILLED,0.0,1.0834,0.4599,0.6235,15.76,25.58,56.42,0.5808,176.29,8,2
2026-03-04 06:25:00,2026-03-04 06:25:00,LONG,4,1,0.024,68105.89,68065.03,SL_FILLED,0.0,-0.9807,0.9148,-1.8955,19.45,28.875,54.83,-0.0845,175.06,15,2
2026-03-04 08:30:00,2026-03-04 08:30:00,LONG,2,1,0.024,69280.17,69330.05,TP_FILLED,0.0,1.1972,0.4659,0.7313,50.67,32.955,63.31,-0.2856,263.56,17,2
2026-03-04 09:10:00,2026-03-04 09:10:00,LONG,2,1,0.024,70982.0,71033.11,TP_FILLED,0.0,1.2266,0.4773,0.7492,61.73,112.855,76.73,0.6683,329.62,18,2
2026-03-04 09:30:00,2026-03-04 09:30:00,LONG,2,1,0.024,71273.87,71325.19,TP_FILLED,0.0,1.2316,0.4793,0.7523,68.17,94.44,78.77,0.6466,342.84,18,2
2026-03-04 10:05:00,2026-03-04 10:05:00,LONG,2,1,0.024,71581.64,71633.18,TP_FILLED,0.0,1.2369,0.4814,0.7556,71.7,117.84,74.15,0.0834,317.74,19,2
2026-03-04 10:30:00,2026-03-04 10:30:00,LONG,2,1,0.024,71478.95,71436.06,SL_FILLED,0.0,-1.0293,0.9601,-1.9894,66.53,45.98,67.2,-0.6632,266.46,19,2
2026-03-04 10:55:00,2026-03-04 10:55:00,LONG,2,1,0.024,71221.78,71273.06,TP_FILLED,0.0,1.2307,0.479,0.7518,57.01,9.54,61.69,-0.0262,224.89,19,2
2026-03-04 11:25:00,2026-03-04 11:25:00,SHORT,22,1,0.024,71264.13,71212.82,TP_FILLED,0.0,1.2314,0.4786,0.7529,46.67,-23.455,59.62,-0.1831,162.11,20,2
2026-03-04 11:30:00,2026-03-04 11:30:00,SHORT,22,1,0.024,71191.62,71140.36,TP_FILLED,0.0,1.2302,0.4781,0.7521,44.24,-30.355,57.85,-0.1487,162.79,20,2
2026-03-04 11:40:00,2026-03-04 11:40:00,SHORT,22,1,0.024,70947.09,70989.66,SL_FILLED,0.0,-1.0216,0.9541,-1.9757,39.01,-26.865,52.15,-0.4775,160.81,20,2
2026-03-04 11:45:00,2026-03-04 11:45:00,LONG,2,1,0.024,71059.49,71016.86,SL_FILLED,0.0,-1.0233,0.9545,-1.9777,36.86,-26.11,54.62,-0.3466,157.9,20,2
2026-03-04 11:50:00,2026-03-04 11:50:00,SHORT,22,1,0.024,71017.1,70970.23,TP_FILLED,0.0,1.1249,0.4769,0.648,34.86,-38.795,53.33,-0.0662,165.05,20,2
2026-03-04 11:55:00,2026-03-04 11:55:00,SHORT,22,1,0.024,71144.51,71097.56,TP_FILLED,0.0,1.1269,0.4778,0.6492,33.44,-23.53,55.79,-0.0714,164.51,20,2
2026-03-04 12:00:00,2026-03-04 12:00:00,SHORT,23,1,0.024,71073.21,71026.3,TP_FILLED,0.0,1.1258,0.4773,0.6485,31.8,-18.975,54.11,0.0262,163.52,21,2
2026-03-04 12:35:00,2026-03-04 12:35:00,LONG,2,1,0.024,70760.72,70807.43,TP_FILLED,0.0,1.1208,0.4758,0.645,33.33,-23.055,48.22,0.0535,197.62,21,2
2026-03-04 13:55:00,2026-03-04 13:55:00,LONG,4,1,0.024,71371.46,71418.57,TP_FILLED,0.0,1.1305,0.4799,0.6506,25.01,26.69,57.99,0.2066,178.91,22,2
2026-03-04 14:00:00,2026-03-04 14:00:00,LONG,4,1,0.024,71431.56,71478.7,TP_FILLED,0.0,1.1315,0.4803,0.6511,25.13,34.295,59.28,-0.0055,181.69,23,2
2026-03-04 14:30:00,2026-03-04 14:30:00,LONG,2,1,0.024,71691.43,71738.75,TP_FILLED,0.0,1.1356,0.4821,0.6535,32.08,30.705,61.6,1.2187,253.77,23,2
2026-03-04 14:55:00,2026-03-04 14:55:00,LONG,4,1,0.024,71651.73,71703.32,TP_FILLED,0.0,1.2381,0.4818,0.7563,38.2,20.205,54.86,-1.1328,363.53,23,2
2026-03-04 15:10:00,2026-03-04 15:10:00,LONG,4,1,0.024,71960.3,72012.11,TP_FILLED,0.0,1.2435,0.4839,0.7596,39.7,32.47,58.77,0.473,421.69,0,3
2026-03-04 17:35:00,2026-03-04 17:35:00,LONG,2,1,0.024,73107.79,73160.43,TP_FILLED,0.0,1.2633,0.4916,0.7717,36.25,2.86,58.25,-0.5442,247.62,2,3
2026-03-04 17:50:00,2026-03-04 17:50:00,LONG,2,1,0.024,73186.78,73235.08,TP_FILLED,0.0,1.1593,0.4921,0.6671,33.08,17.425,59.34,0.3572,245.54,2,3
2026-03-04 18:05:00,2026-03-04 18:05:00,LONG,4,1,0.024,73275.67,73324.03,TP_FILLED,0.0,1.1607,0.4927,0.6679,31.95,34.89,59.95,0.1981,229.94,3,3
2026-03-04 20:55:00,2026-03-04 20:55:00,SHORT,22,1,0.024,73200.72,73152.41,TP_FILLED,0.0,1.1595,0.4916,0.6679,14.31,-31.72,46.81,-0.6455,193.85,5,3
2026-03-05 10:00:00,2026-03-05 10:00:00,LONG,4,1,0.024,72551.24,72599.13,TP_FILLED,0.0,1.1492,0.4879,0.6613,25.1,35.165,55.76,0.0404,184.56,19,3
2026-03-05 10:10:00,2026-03-05 10:10:00,LONG,4,1,0.024,72650.83,72698.78,TP_FILLED,0.0,1.1508,0.4885,0.6623,26.5,42.83,58.16,0.2442,187.66,19,3
2026-03-05 10:15:00,2026-03-05 10:15:00,LONG,4,1,0.024,72681.53,72729.5,TP_FILLED,0.0,1.1513,0.4887,0.6625,27.43,32.44,58.93,0.4273,186.63,19,3
2026-03-05 11:30:00,2026-03-05 11:30:00,LONG,4,1,0.024,73084.69,73040.84,SL_FILLED,0.0,-1.0524,0.9817,-2.0341,39.42,29.015,57.02,-0.1264,236.66,20,3
2026-03-05 11:50:00,2026-03-05 11:50:00,LONG,2,1,0.024,72839.42,72887.49,TP_FILLED,0.0,1.1538,0.4898,0.664,30.8,9.43,51.01,-0.4311,191.13,20,3
2026-03-05 12:25:00,2026-03-05 12:25:00,SHORT,22,1,0.024,72852.48,72804.4,TP_FILLED,0.0,1.154,0.4892,0.6647,21.43,-20.935,50.72,0.0074,192.91,21,3
2026-03-05 12:30:00,2026-03-05 12:30:00,SHORT,22,1,0.024,72789.98,72741.94,TP_FILLED,0.0,1.153,0.4888,0.6642,21.47,-27.29,49.09,-0.1573,181.18,21,3
